URL,Type,Status,Priority,Resolution,Affects Version/s,Fix Version/s,Component/s,Estimated Complexity,Assignee,Reporter,Created,Updated,Description,Comments
https://issues.apache.org/jira/browse/CAMEL-16100,Improvement,Open,Major,Unresolved,None,Future,camel-core,Unknown,Unassigned,Claus Ibsen,28/Jan/21 09:52,24/Jul/23 18:02,"endpoint such as seda:foo become seda://foo when normalized as it aided to match up similar endpoints, such as http:apache.org vs http://apache.org , and file:foo vs file://foo however the double slash is a bit annoying and today with some better algorithm we can likely remove this rule, and make endpoint as-is. And have better logic to match that http:apache.org and http://apache.org would be the same etc. However its rooted for soo long, so lets keep this in the backlog for v4 or some day in v3","Claus Ibsen: Claus Ibsen added a comment - 11/Apr/21 07:24 This helps optimize when resolving and normalizing endpoints, especially for dynamic uris which would be using seda:foo syntax which we can then quickly detect is already in correct format and avoid parsing and creating new objects - which reduces object allocations."
https://issues.apache.org/jira/browse/CAMEL-15263,Improvement,Open,Major,Unresolved,None,Future,"camel-blueprint,(1)camel-spring",Unknown,Unassigned,Claus Ibsen,01/Jul/20 05:49,24/Jul/23 17:29,EIPs with outputs have route as a possible choice due to how JAXB generates the schema. We can amend the file afterwards and remove it. And also now routeTemplate.,
https://issues.apache.org/jira/browse/CAMEL-14619,New Feature,Open,Major,Unresolved,None,None,camel-core,Moderate,Unassigned,Luca Burgazzoli,27/Feb/20 08:34,24/Jul/23 17:26,"Some data formats such as the future CloudEvent one ( https://issues.apache.org/jira/browse/CAMEL-13335 ) have specifications that describe how to bind them to specific transports ( https://github.com/cloudevents/spec ) so we should introduce a SPI to make this binding automatic so in a route like: from( ""undertow: //http://0.0.0.0:8080"" ) .unmarshal().cloudEvents() .to( ""kafka:my-topic"" ); the exchange gets automatically translated to a Kafka message according to the CloudEvent binding specs for Kafka.","Zoran Regvart: Zoran Regvart added a comment - 28/Feb/20 09:43 lb I've added labels to help find this issue for GSoC, if you're already working on this please remove them. | Claus Ibsen: Claus Ibsen added a comment - 24/Jul/23 17:26 Christopher is working on this"
https://issues.apache.org/jira/browse/CAMEL-14600,New Feature,Open,Major,Unresolved,None,Future,camel-core,Unknown,Unassigned,Luca Burgazzoli,20/Feb/20 15:35,24/Jul/23 17:25,"As today the auto configuration of components is delegated to the runtime so as example, spring-boot auto configure components with the help of some CamelXYZAutoConfiguration classes, whereas the camel-main scans properties for those that starts with camel.component and configure the related components. I wonder if we can have a single point where component, dataformat, language & co auto-configuration take place regardless of the runtime camel runs on. As example for components, the auto configuration could happen when they are initialized like: search for component-configurer (it is done already) use the component-configurer - if any - to initialize the component The component-configurer generator could also be enhanced not only to apply given properties but also to look them up from the camel context with a method like: public boolean configure(CamelContext camelContext, String componentName); The advantage of such implementation would be that: component are consistent configured across runtimes (i.e. at the moment spring boot starters have an option to provide customizers to let use tune component configurations) with auto generated code we could reduce the need to create intermediate objects on camel-main",Claus Ibsen: Claus Ibsen added a comment - 17/Mar/20 08:34 The spring boot XYZ auto configuration classes is needed to make it spring boot standard and also for sb tooling metadata. So I think we should keep those. | Luca Burgazzoli: Luca Burgazzoli added a comment - 17/Mar/20 09:28 Right wonder if we should keep the XyzConfiguration and change the XyzAutoConfiguration to create XyzConfigurer so the core camel behaviour would be consistent in any case (and maybe we can auto generate SpringBootXyzConfgurers)
https://issues.apache.org/jira/browse/CAMEL-13827,Improvement,Open,Major,Unresolved,None,Future,"camel-core,eip",Unknown,Unassigned,Claus Ibsen,06/Aug/19 09:56,24/Jul/23 17:07,"We have too many with all the combos of their options. Instead we should have a few common, and then otherwise let users use the fluent api on the definition itself, and return back via end etc.",Claus Ibsen: Claus Ibsen added a comment - 06/Aug/19 09:56 See the screenshot
https://issues.apache.org/jira/browse/CAMEL-19608,New Feature,Open,Major,Unresolved,None,Future,None,Unknown,Andrea Cosentino,Andrea Cosentino,17/Jul/23 09:32,24/Jul/23 09:21,https://open-services.net/ with Eclipse Lyo https://github.com/eclipse/lyo,
https://issues.apache.org/jira/browse/CAMEL-19635,Test,Open,Major,Unresolved,None,None,camel-as2,Novice,Unassigned,Otavio Rodolfo Piske,21/Jul/23 09:17,21/Jul/23 09:21,AS2 tests are textbook example of how not to write modern tests. Things to fix: Test resources and their management are way too tightly coupled to the tests Assumptions are handled as assertions . Too much being tested in a single test and even more in a single class Broken logs . Not handling exceptions as an assertion when it likely should . Unused variables,
https://issues.apache.org/jira/browse/CAMEL-5576,Improvement,Open,Major,Unresolved,None,None,camel-core,Unknown,Unassigned,James Strachan,07/Sep/12 08:41,17/Jul/23 12:03,"the underlying JAXB model of Camel has nothing to do with spring and can be used outside of Spring (e.g. with CDI or Guice or even without any DI frameworks). However traditionally we've got 'spring' in the namespace URI and we package the XSD inside the camel-spring.jar. maybe we could include the camel-core.xsd in the same jar as the model classes using a more generic name; e.g. URI = ""http://camel.apache.org/schema/core"". Then folks can load and save the XML model of Camel more easily - without requiring camel-spring.jar When using Camel inside spring we still need the namespace http://camel.apache.org/schema/spring to be supported; but maybe we can do that in the way the blueprint works; by swizzling the namespace URI in the Spring namespace hander? Then we have a core namespace/xsd, a spring namespace/xsd and a blueprint namespace/xsd",Claus Ibsen: Claus Ibsen added a comment - 02/Sep/22 08:39 the xml-io parser can read without spring as namespace
https://issues.apache.org/jira/browse/CAMEL-7778,New Feature,Open,Major,Unresolved,2.12.0,None,camel-core,Moderate,Unassigned,Serge Smertin,04/Sep/14 12:18,17/Jul/23 12:02,"Generally, it's more efficient/loosely coupled to send to endpoint aliases, so we might change implementation of endpoint without changing the code: // in cases of dynamic routing producer.asyncSend( ""specificMessageChannel"" , new Processor() { ... }); It's possible to do it through Spring DSL, but impossible to register endpoints from route builder if we use spring. Also it is easier to configure number of consumers and etc for endpoints. <endpoint id= ""specificMessageChannel"" uri= ""seda:internalProcessing?concurrentConsumers=8"" /> JndiRegistry has ""bind"" method and ApplicationContextAwareRegistry does not have it. Another use-case for that is camel-test component","Claus Ibsen: Claus Ibsen added a comment - 21/Mar/15 10:06 Okay so this ticket is really about having an endpoint register in java, which allows you to define endpoints and bind them to an id. So you can do something like in spring with <endpoint id=""xxx"" uri=""xxx""/> | Claus Ibsen: Claus Ibsen added a comment - 09/Aug/15 08:19 - edited You can use @EndpointInject in your route builder classes, though they dont allow that nice id association. | Serge Smertin: Serge Smertin added a comment - 07/Sep/15 18:07 So, i have a workaround in my code for this, but i think this should be included in Camel core architecture."
https://issues.apache.org/jira/browse/CAMEL-11248,Improvement,Open,Major,Unresolved,None,None,"camel-blueprint,(3)camel-core,camel-core-xml,camel-spring",Unknown,Unassigned,Luca Burgazzoli,09/May/17 13:36,17/Jul/23 11:59,"If an id is added to an endpoint definition in a spring/blueprint xml, this endpoint will be registered to the application context but you may need to add an id just for reference or for your tools without impacting the camel run-time so it would be nice to support an externalId atttribute, like: <from externalId= ""my-id"" uri= ""twitter://timeline/user"" />",
https://issues.apache.org/jira/browse/CAMEL-11566,Improvement,Open,Major,Unresolved,None,None,camel-core,Advanced,Unassigned,Luca Burgazzoli,20/Jul/17 05:20,17/Jul/23 11:58,"Have a single and complete source fo events, as today we can listen for events using different concepts: LifecycleStrategy StartupListener EventNotifier RoutePolicy Some of them seems overlapping a little so we may create 'contextual' listeners like RouteEventListener, ExchangeEventListener, etc and then i.e. the RoutePolicy could extend only what make sense for the context so for the camel context prospective only an event has to be fired. Listeenrs can eventually throw an uncheckd ""VetoedException"" if the operation should not be done (i.e. a policy may prevent to stop or start a route if certain circumstances).",
https://issues.apache.org/jira/browse/CAMEL-16221,Improvement,Open,Major,Unresolved,None,Future,camel-core,Unknown,Unassigned,Luca Burgazzoli,16/Feb/21 14:33,17/Jul/23 11:41,"As today URIs are the primary mechanism Camel uses internally to describe endpoints but I think it is time to re-consider the dependency on URIs for camel internals and leave the URIs as an external representation of endpoints As example: the Endpoint DSL is required to generate the related endpoint URI to leverage Camel's APIs but to create an endpoint, the schema and a map of options, would be more than enough. components that wrap other components, such as kamelets, master & co may need to re-create URIs to create instances of the delegated endpoints which is cumbersome as there's lot of options to take into account (RAW, url-encoding, placeholders) the YAML DSL and camel-kafka-connectors are using and Endpoint DSL alike syntax where a user can define endpoints by scheme + option pairs without the need of writing URIs.","Luca Burgazzoli: Luca Burgazzoli added a comment - 16/Feb/21 14:40 /cc davsclaus gnodet | Claus Ibsen: Claus Ibsen added a comment - 16/Feb/21 15:13 10 years ago there was an attempt for a component/endpoint to be able to do something like that, but back then we didnt have any details like we have today from the camel-catalog, and its api where we can build uri from scheme + options. So we are in a better situation today, where an Endpoint can be configured in more ways, but be able to unique identify itself as an uri. With the generated configurer we are now also able to set those map parameters in a consistent and safe way on the endpoint. However we need to go via the component class as each component may do something special, but there is api for uri, Map of parameters so that is close to what we need. We can then add a new (scheme, map) and then we should be able to create the endpoint and have it represent itself as uri. | Guillaume Nodet: Guillaume Nodet added a comment - 16/Feb/21 15:41 Some endpoints also use the path inside the URI, so we'd need a reserved property for that. We could use a simple map with scheme and path being reserved and let it opened for other properties. A single map could have the benefit to be easily translated from json/yaml maybe. | Luca Burgazzoli: Luca Burgazzoli added a comment - 16/Feb/21 16:17 looks like an URI | Claus Ibsen: Claus Ibsen added a comment - 16/Feb/21 16:36 Yeah the context path is build up of a set of parameters, eg those marked with @UriPath. But surely we can add reserved keys. And then there are components that has lenient parameters (eg like http clients). And then there are some options that are multi-valued, where you in uri repeat the parameter with a prefix xxx.foo=123&xxx.bar=456, where the key name is xxx (multivalue = true). | Luca Burgazzoli: Luca Burgazzoli added a comment - 17/Feb/21 08:55 - edited gnodet maybe we do not need to reserve a specific property for the path as example: camel-http has http:httpUri as syntax camel-infinispan has infinispan:cacheName So in fact, we may only need to use such properties (and check that components are doing the right things) davsclaus we could think to have the EndpointUriFactory to be able to marshal and unmarshal endpoint uris, like: String uri = EndpointUriFactory.buildUri( ""http"" , Map.of( ""httpUri"" , ""/a/b/c"" , ""foo"" , ""bar"" )); EndpointDefinition definition = EndpointUriFactory.parseUri( ""http: //a/b/c?foo=bar"" ); Maybe EndpointDefinition.toString() should then compute the uri | Claus Ibsen: Claus Ibsen added a comment - 28/Jul/21 07:59 You can build those uris today via ExtendedCamelContext, where context-path and query parameters are assembled correctly (such as your http and infinispan example) getEndpointUriFactory( ""http"" ).buildUri( ""http"" , map goes here); | Grzegorz Grzybek: Grzegorz Grzybek added a comment - 16/Nov/22 14:43 - edited Just to provide some summary: if there are two slashes ( // ) after first colon, what follows is always the authority ( java.net.URI#getAuthority() ), so: file:/path/to/file.txt - authority is null and /path/to/file.txt is the path file://path/to/file.txt - path is the authority, /to/file.txt is the path file:///path/to/file.txt - authority is null and the path is /path/to/file.txt if there's no slash after first colon, the URI is always opaque - it never has any path ( java.net.URI#getPath() ), it has only three components: scheme scheme-specific part fragment if there's a scheme, the URI is always absolute (whether or not there's a slash after scheme) if there's no scheme, the URI is never absolute (even in java.net.URI.create(""/hello"") )."
